ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12089411,JD277581,06/27/2020 12:02:00 AM,063XX S SACRAMENTO AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0823,008,17,66,08A,1157475,1862406,2020,07/04/2020 03:48:43 PM,41.778198835,-87.698240157,"(41.778198835, -87.698240157)"
11951808,JD116036,01/14/2020 08:30:00 PM,043XX N HAZEL ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,1915,019,46,3,11,1169474,1929172,2020,01/21/2020 03:51:36 PM,41.961158296,-87.652309344,"(41.961158296, -87.652309344)"
11968428,JD136049,02/01/2020 04:40:00 AM,037XX W LE MOYNE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2535,025,26,23,06,1151244,1909715,2020,02/08/2020 03:49:23 PM,41.90814471,-87.719844634,"(41.90814471, -87.719844634)"
11943491,JD106251,01/06/2020 02:56:00 PM,121XX S INDIANA AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,true,true,0532,005,9,53,04B,1179768,1824321,2020,01/13/2020 03:59:28 PM,41.673207966,-87.617674109,"(41.673207966, -87.617674109)"
12080176,JD266568,06/17/2020 02:09:00 AM,020XX W ROOSEVELT RD,0460,BATTERY,SIMPLE,STREET,false,false,1233,012,28,28,08B,1163405,1894725,2020,06/24/2020 03:49:22 PM,41.866763572,-87.675593386,"(41.866763572, -87.675593386)"
11969975,JD137852,02/02/2020 10:23:00 PM,012XX S SAWYER AVE,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,VEHICLE NON-COMMERCIAL,true,false,1022,010,24,29,18,1154891,1894257,2020,02/09/2020 03:49:31 PM,41.865654084,-87.706861913,"(41.865654084, -87.706861913)"
12038464,JD218369,04/27/2020 01:45:00 PM,011XX N HARDING AVE,0820,THEFT,$500 AND UNDER,STREET,true,false,1112,011,37,23,06,1149842,1907420,2020,06/27/2020 03:44:36 PM,41.901874404,-87.725054686,"(41.901874404, -87.725054686)"
12109643,JD301638,07/18/2020 12:00:00 PM,001XX E 115TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,CAR WASH,false,false,0532,005,9,53,07,1179156,1828742,2020,07/25/2020 03:53:38 PM,41.685353775,-87.619780052,"(41.685353775, -87.619780052)"
12034285,JD213737,04/17/2020 02:00:00 PM,028XX N SACRAMENTO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1411,014,33,21,07,1155887,1918766,2020,04/24/2020 03:46:51 PM,41.932888987,-87.702543984,"(41.932888987, -87.702543984)"
11958017,JD123497,01/03/2020 11:00:00 AM,056XX S WOOD ST,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,0715,007,15,67,08A,1165313,1867242,2020,01/24/2020 03:49:44 PM,41.791306992,-87.669368687,"(41.791306992, -87.669368687)"
12023397,JD201579,04/03/2020 03:00:00 PM,053XX S EMERALD AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,0935,009,20,61,06,1172209,1869483,2020,04/10/2020 03:47:54 PM,41.797307609,-87.644016645,"(41.797307609, -87.644016645)"
11974747,JD143763,02/07/2020 01:30:00 PM,049XX S ARCHER AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,true,false,0821,008,14,57,08B,1150934,1871470,2020,03/18/2020 03:52:17 PM,41.803201891,-87.72198373,"(41.803201891, -87.72198373)"
12055768,JD238317,05/21/2020 09:27:00 AM,003XX E RANDOLPH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,0114,001,42,32,14,1178823,1901318,2020,05/28/2020 03:52:37 PM,41.884517013,-87.61879116,"(41.884517013, -87.61879116)"
12066461,JD250813,06/01/2020 04:00:00 PM,037XX W DIVISION ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1112,011,27,23,05,1151060,1907737,2020,06/08/2020 03:50:25 PM,41.902720497,-87.720572466,"(41.902720497, -87.720572466)"
12096038,JD285379,07/04/2020 05:30:00 AM,063XX S FAIRFIELD AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0825,008,17,66,08B,1159136,1862418,2020,07/11/2020 03:49:11 PM,41.778197941,-87.692150486,"(41.778197941, -87.692150486)"
12058592,JD241608,05/24/2020 05:54:00 PM,036XX W GRAND AVE,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,VEHICLE NON-COMMERCIAL,true,false,1112,011,26,23,18,1152047,1907628,2020,05/31/2020 03:45:58 PM,41.902401987,-87.716949893,"(41.902401987, -87.716949893)"
12067408,JD251996,05/31/2020 02:00:00 PM,020XX W 63RD ST,3400,PUBLIC PEACE VIOLATION,LOOTING,TAVERN / LIQUOR STORE,false,false,0714,007,16,67,24,1163976,1862860,2020,06/07/2020 03:47:20 PM,41.779310448,-87.674394341,"(41.779310448, -87.674394341)"
11979694,JD149753,02/12/2020 08:27:00 PM,086XX S LOWE AVE,3751,INTERFERENCE WITH PUBLIC OFFICER,AIDING ARRESTEE ESCAPE,RESIDENCE,true,true,0622,006,21,71,24,1173481,1847579,2020,02/19/2020 03:52:11 PM,41.737172354,-87.639999558,"(41.737172354, -87.639999558)"
11961967,JD128403,01/25/2020 03:00:00 PM,050XX W MADISON ST,0460,BATTERY,SIMPLE,RESTAURANT,false,false,1533,015,28,25,08B,1142843,1899555,2020,02/01/2020 03:50:49 PM,41.880425216,-87.750959284,"(41.880425216, -87.750959284)"
12089361,JD277484,06/23/2020 11:30:00 PM,023XX E 93RD ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0413,004,7,48,06,1193360,1843756,2020,07/01/2020 03:48:16 PM,41.726219145,-87.567294437,"(41.726219145, -87.567294437)"
11965803,JD132870,01/28/2020 04:30:00 PM,006XX W SHERIDAN RD,0870,THEFT,POCKET-PICKING,CTA BUS,false,false,1925,019,46,6,06,1171112,1926192,2020,02/04/2020 03:58:33 PM,41.952945202,-87.646375057,"(41.952945202, -87.646375057)"
12019310,JD196945,03/28/2020 03:27:00 PM,016XX N ALBANY AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,1421,014,26,23,08B,1155404,1910715,2020,04/04/2020 03:46:15 PM,41.910806135,-87.704535919,"(41.910806135, -87.704535919)"
12097895,JD287796,07/06/2020 09:25:00 AM,007XX N TRUMBULL AVE,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,true,false,1121,011,27,23,18,1153246,1904721,2020,07/13/2020 03:50:31 PM,41.894401176,-87.712623004,"(41.894401176, -87.712623004)"
12016338,JD193765,03/24/2020 03:11:00 AM,077XX S RACINE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0612,006,17,71,15,1169662,1853538,2020,03/31/2020 03:48:51 PM,41.753608243,-87.653818838,"(41.753608243, -87.653818838)"
12098716,JD288825,07/06/2020 11:30:00 PM,065XX S BISHOP ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,0725,007,16,67,06,1167792,1861312,2020,07/13/2020 03:50:31 PM,41.774981448,-87.660448863,"(41.774981448, -87.660448863)"
12074194,JD259454,06/10/2020 07:15:00 AM,011XX N HARDING AVE,0850,THEFT,ATTEMPT THEFT,RESIDENCE - YARD (FRONT / BACK),false,false,1112,011,37,23,06,1149844,1907331,2020,06/17/2020 03:57:35 PM,41.90163014,-87.725049658,"(41.90163014, -87.725049658)"
11989880,JD162470,02/23/2020 07:16:00 PM,085XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0632,006,8,44,08A,1183053,1848488,2020,03/01/2020 03:52:25 PM,41.73944979,-87.604902662,"(41.73944979, -87.604902662)"
12101154,JD291531,07/04/2020 03:00:00 PM,022XX S WHIPPLE ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1033,010,12,30,08A,1156379,1888864,2020,07/12/2020 03:44:32 PM,41.850825176,-87.701545044,"(41.850825176, -87.701545044)"
11941463,JD103898,01/04/2020 10:00:00 AM,068XX S CARPENTER ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,0724,007,6,68,08B,1170491,1859518,2020,01/11/2020 03:47:16 PM,41.770000117,-87.650606922,"(41.770000117, -87.650606922)"
12029891,JD208643,04/14/2020 06:38:00 AM,020XX S CALIFORNIA AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,true,false,1023,010,12,30,04A,1158008,1890168,2020,04/21/2020 03:49:47 PM,41.85437045,-87.695530713,"(41.85437045, -87.695530713)"
12044441,JD225208,05/05/2020 06:00:00 PM,031XX S KOMENSKY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1031,010,22,30,08B,1149876,1883469,2020,05/12/2020 03:48:30 PM,41.836149413,-87.725552686,"(41.836149413, -87.725552686)"
11985056,JD156566,02/17/2020 07:20:00 PM,032XX N KOSTNER AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE PORCH/HALLWAY,false,false,1731,017,30,16,26,1146473,1921394,2020,02/24/2020 03:53:46 PM,41.940285305,-87.737072683,"(41.940285305, -87.737072683)"
11952232,JD116630,01/15/2020 01:15:00 PM,001XX N LECLAIRE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1532,015,28,25,05,1142366,1900264,2020,01/22/2020 03:52:29 PM,41.882379669,-87.752693189,"(41.882379669, -87.752693189)"
11948840,JD111587,01/10/2020 08:30:00 AM,047XX N SPAULDING AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1713,017,33,14,05,1153526,1931271,2020,01/17/2020 03:48:13 PM,41.967250922,-87.710886734,"(41.967250922, -87.710886734)"
12082153,JD268846,06/19/2020 07:30:00 AM,047XX S WESTERN BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,DRUG STORE,false,false,0922,009,15,61,08A,1161313,1873363,2020,06/26/2020 03:56:22 PM,41.808187634,-87.683866331,"(41.808187634, -87.683866331)"
12116923,JD310385,07/25/2020 07:45:00 PM,006XX N WELLS ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1831,018,42,8,06,1174615,1904828,2020,08/01/2020 03:48:54 PM,41.894243758,-87.634138304,"(41.894243758, -87.634138304)"
12101565,JD287424,07/05/2020 10:09:00 PM,100XX S PRINCETON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0511,005,9,49,08B,1176056,1838457,2020,07/12/2020 03:46:50 PM,41.712083054,-87.630838284,"(41.712083054, -87.630838284)"
12036407,JD215916,04/24/2020 08:50:00 AM,048XX S CALUMET AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,true,true,0224,002,3,38,26,1179248,1873096,2020,05/31/2020 03:43:58 PM,41.807064211,-87.618093625,"(41.807064211, -87.618093625)"
12111651,JD303916,07/20/2020 10:00:00 AM,023XX W OGDEN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1233,012,28,28,06,1160892,1894269,2020,07/27/2020 03:57:04 PM,41.86556473,-87.684831549,"(41.86556473, -87.684831549)"
12076693,JD262507,06/12/2020 09:46:00 PM,008XX W MARQUETTE RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0723,007,6,68,15,1171704,1860421,2020,06/19/2020 03:50:19 PM,41.772451549,-87.646134139,"(41.772451549, -87.646134139)"
11968117,JD135657,01/31/2020 08:11:00 PM,009XX N LONG AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1524,015,37,25,08B,1140136,1905908,2020,02/07/2020 03:52:03 PM,41.897908614,-87.760743591,"(41.897908614, -87.760743591)"
12027313,JD205840,04/09/2020 11:47:00 PM,087XX S BURLEY AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,0424,004,10,46,06,1199188,1847578,2020,04/16/2020 03:47:11 PM,41.736562706,-87.545818373,"(41.736562706, -87.545818373)"
12000394,JD175193,03/05/2020 04:34:00 PM,036XX S ARCHER AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0912,009,12,59,06,1161614,1880357,2020,03/12/2020 03:47:33 PM,41.827373751,-87.682568055,"(41.827373751, -87.682568055)"
12071684,JD256705,06/07/2020 02:30:00 PM,008XX N HAMLIN AVE,0460,BATTERY,SIMPLE,STREET,false,false,1112,011,27,23,08B,1150905,1905239,2020,06/14/2020 03:48:35 PM,41.895868773,-87.721207281,"(41.895868773, -87.721207281)"
12055834,JD238341,05/21/2020 09:17:00 AM,012XX W MADISON ST,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1224,012,25,28,08A,1168157,1900169,2020,05/28/2020 03:52:37 PM,41.881601096,-87.657991057,"(41.881601096, -87.657991057)"
12017605,JD195158,03/26/2020 01:15:00 AM,013XX S THROOP ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,1233,012,25,28,08B,1167979,1894109,2020,04/02/2020 03:51:12 PM,41.864975822,-87.658819527,"(41.864975822, -87.658819527)"
11952712,JD117201,01/10/2020 12:00:00 AM,004XX W 118TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,false,false,0522,005,34,53,15,1175293,1826656,2020,01/18/2020 03:44:11 PM,41.679716398,-87.633983506,"(41.679716398, -87.633983506)"
12116868,JD310157,07/26/2020 01:55:00 AM,003XX N PULASKI RD,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,STREET,false,false,1122,011,37,26,03,1149677,1901564,2020,08/02/2020 03:49:03 PM,41.885808136,-87.725813061,"(41.885808136, -87.725813061)"
12073146,JD258530,06/09/2020 10:25:00 AM,017XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1434,014,32,24,06,1161914,1911347,2020,06/16/2020 03:51:09 PM,41.912406937,-87.680602833,"(41.912406937, -87.680602833)"
12041506,JD221800,05/01/2020 08:15:00 AM,004XX W EVERGREEN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1821,018,27,8,08A,1173299,1909288,2020,05/08/2020 03:50:02 PM,41.906511566,-87.638838917,"(41.906511566, -87.638838917)"
11986378,JD158127,02/19/2020 08:15:00 PM,008XX E 61ST ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,false,true,0313,003,20,42,04B,1182729,1864744,2020,03/18/2020 03:52:17 PM,41.784065414,-87.605585857,"(41.784065414, -87.605585857)"
11992713,JD165731,02/26/2020 03:26:00 PM,076XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,CTA BUS,true,false,0624,006,6,69,08B,1182892,1854295,2020,03/04/2020 03:50:43 PM,41.755388561,-87.605312521,"(41.755388561, -87.605312521)"
12101953,JD292363,07/10/2020 09:20:00 AM,014XX S AVERS AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1011,010,24,29,08A,1150947,1892746,2020,07/17/2020 03:54:25 PM,41.86158579,-87.721380187,"(41.86158579, -87.721380187)"
12100869,JD291341,07/04/2020 09:30:00 PM,044XX N HAMLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1723,017,35,14,14,1150254,1929419,2020,07/12/2020 03:44:32 PM,41.962233504,-87.722966084,"(41.962233504, -87.722966084)"
12034397,JD213901,04/20/2020 03:00:00 PM,060XX N NAVARRE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1611,016,41,10,14,1131033,1939617,2020,04/27/2020 03:50:19 PM,41.99057177,-87.793398734,"(41.99057177, -87.793398734)"
11966648,JD133668,01/30/2020 12:03:00 AM,022XX N KARLOV AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2525,025,35,20,14,1148685,1914474,2020,02/06/2020 03:56:30 PM,41.921253704,-87.729122007,"(41.921253704, -87.729122007)"
11962303,JD128499,01/25/2020 01:19:00 PM,0000X E CERMAK RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CONVENIENCE STORE,false,false,0131,001,3,33,11,1177368,1889770,2020,02/01/2020 03:50:49 PM,41.852861719,-87.624484216,"(41.852861719, -87.624484216)"
11954672,JD119560,01/17/2020 06:22:00 PM,035XX W FULTON BLVD,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),ALLEY,true,false,1123,011,28,27,18,1152718,1901766,2020,01/24/2020 03:52:11 PM,41.886302825,-87.714640454,"(41.886302825, -87.714640454)"
12001916,JD177048,03/02/2020 09:30:00 AM,077XX S CARPENTER ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0612,006,17,71,06,1170657,1853437,2020,03/11/2020 03:48:51 PM,41.753309462,-87.650175461,"(41.753309462, -87.650175461)"
11957037,JD122253,01/19/2020 09:00:00 PM,035XX W GRENSHAW ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,1133,011,24,29,26,1152971,1894830,2020,01/26/2020 03:52:59 PM,41.867264692,-87.713895199,"(41.867264692, -87.713895199)"
12116492,JD309712,07/25/2020 03:00:00 PM,024XX N CANNON DR,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1935,019,43,7,06,1174543,1916591,2020,08/01/2020 03:48:54 PM,41.926523588,-87.634050522,"(41.926523588, -87.634050522)"
12042578,JD223068,05/03/2020 03:22:00 AM,034XX W WRIGHTWOOD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1412,014,35,22,08A,,,2020,05/10/2020 03:46:56 PM,,,
11971846,JD140101,02/04/2020 06:00:00 AM,076XX S SANGAMON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0621,006,17,71,14,1171301,1854091,2020,02/11/2020 03:50:36 PM,41.755090066,-87.647796349,"(41.755090066, -87.647796349)"
12032044,JD211118,04/01/2020 08:00:00 AM,052XX N LAKEWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,2013,020,48,77,11,1166692,1934965,2020,04/22/2020 03:53:55 PM,41.977114705,-87.662370609,"(41.977114705, -87.662370609)"
12023353,JD201536,04/03/2020 10:30:00 AM,050XX S WASHINGTON PARK CT,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0223,002,3,38,08B,1180108,1871528,2020,04/10/2020 03:47:54 PM,41.802741802,-87.614987506,"(41.802741802, -87.614987506)"
12102080,JD292736,07/06/2020 02:45:00 PM,001XX S CENTRAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1522,015,29,25,14,1139082,1898727,2020,07/15/2020 03:49:52 PM,41.878222278,-87.764789639,"(41.878222278, -87.764789639)"
12012678,JD189739,03/18/2020 04:55:00 PM,021XX N HUMBOLDT BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,false,1414,014,1,22,08B,1156154,1914441,2020,03/25/2020 03:47:29 PM,41.921015462,-87.701679866,"(41.921015462, -87.701679866)"
12016865,JD194296,03/06/2020 05:52:00 PM,024XX N CALIFORNIA AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,1414,014,1,22,26,1157296,1916153,2020,03/27/2020 03:47:00 PM,41.925690161,-87.697437241,"(41.925690161, -87.697437241)"
12075044,JD260497,06/11/2020 05:00:00 AM,081XX S INGLESIDE AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,false,false,0631,006,8,44,20,1183981,1851181,2020,07/30/2020 03:44:49 PM,41.746818066,-87.60141874,"(41.746818066, -87.60141874)"
12068269,JD253016,06/03/2020 10:50:00 PM,032XX W 31ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,1032,010,12,30,15,1155239,1883894,2020,06/10/2020 03:49:15 PM,41.837209848,-87.705862367,"(41.837209848, -87.705862367)"
12063742,JD247768,05/30/2020 05:00:00 PM,007XX W LAWRENCE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1914,019,46,3,08B,1170123,1932093,2020,06/06/2020 03:50:25 PM,41.969159427,-87.649837624,"(41.969159427, -87.649837624)"
11947916,JD110309,01/02/2020 02:35:00 PM,038XX S WABASH AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,false,false,0213,002,3,35,11,1177360,1879545,2020,01/15/2020 03:48:30 PM,41.824803731,-87.624823148,"(41.824803731, -87.624823148)"
12048688,JD230078,05/11/2020 10:00:00 PM,069XX S EAST END AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0332,003,5,43,14,1188974,1859375,2020,05/18/2020 03:46:50 PM,41.769185126,-87.582861452,"(41.769185126, -87.582861452)"
12008561,JD185094,03/14/2020 01:15:00 AM,069XX S SOUTH SHORE DR,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0331,003,5,43,08B,1193429,1859408,2020,03/21/2020 03:46:49 PM,41.76916785,-87.566530745,"(41.76916785, -87.566530745)"
12106691,JD298215,07/15/2020 08:30:00 AM,013XX W WEBSTER AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1811,018,2,7,05,1166834,1914745,2020,07/22/2020 03:57:22 PM,41.921627084,-87.662430472,"(41.921627084, -87.662430472)"
12028175,JD206151,04/09/2020 11:00:00 AM,061XX N WINTHROP AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,2433,024,48,77,06,1167747,1940904,2020,04/16/2020 03:47:11 PM,41.993388727,-87.658318789,"(41.993388727, -87.658318789)"
12116681,JD310030,07/25/2020 10:07:00 PM,003XX N MENARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1512,015,29,25,14,1137654,1901595,2020,08/01/2020 03:48:54 PM,41.886118287,-87.769963886,"(41.886118287, -87.769963886)"
12057840,JD240759,05/23/2020 07:00:00 PM,071XX S WESTERN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESTAURANT,false,true,0832,008,18,66,04A,1161607,1857352,2020,05/30/2020 03:49:38 PM,41.764245207,-87.683232026,"(41.764245207, -87.683232026)"
11974275,JD142998,02/06/2020 11:30:00 PM,047XX W POLK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1131,011,24,25,07,1144927,1895944,2020,02/13/2020 03:52:06 PM,41.87047713,-87.743398088,"(41.87047713, -87.743398088)"
11988754,JD161067,02/22/2020 01:02:00 PM,009XX W 116TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0524,005,34,53,08B,1172188,1827597,2020,02/29/2020 03:51:50 PM,41.682367255,-87.645321657,"(41.682367255, -87.645321657)"
11965385,JD131545,01/27/2020 07:00:00 PM,075XX S JEFFERY BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,0414,004,8,43,06,1190846,1855395,2020,02/03/2020 03:48:41 PM,41.758218654,-87.576128121,"(41.758218654, -87.576128121)"
12115538,JD308663,03/23/2020 12:00:00 PM,051XX S SPAULDING AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),false,false,0822,008,14,63,08A,1155248,1870346,2020,07/29/2020 03:48:18 PM,41.800032188,-87.706192182,"(41.800032188, -87.706192182)"
12114037,JD307120,07/14/2020 12:36:00 PM,036XX N SOUTHPORT AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GROCERY FOOD STORE,false,false,1922,019,44,6,11,1166323,1924280,2020,07/26/2020 03:50:54 PM,41.947802576,-87.664034506,"(41.947802576, -87.664034506)"
11975138,JD144172,02/08/2020 01:00:00 AM,134XX S BRANDON AVE,141B,WEAPONS VIOLATION,UNLAWFUL USE OTHER FIREARM,STREET,false,false,0433,004,10,55,15,1199443,1816408,2020,02/15/2020 03:48:50 PM,41.651022855,-87.545928074,"(41.651022855, -87.545928074)"
12020000,JD197798,03/29/2020 07:29:00 PM,001XX E 79TH ST,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",FIRE STATION,false,false,0623,006,6,44,08B,1178630,1852665,2020,04/05/2020 03:46:47 PM,41.751013563,-87.620980989,"(41.751013563, -87.620980989)"
12115288,JD308485,07/13/2020 12:00:00 AM,011XX N LAWNDALE AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,1112,011,27,23,06,1151502,1907348,2020,07/29/2020 03:48:18 PM,41.901644368,-87.718959143,"(41.901644368, -87.718959143)"
12108970,JD301039,07/17/2020 09:09:00 PM,006XX S INDEPENDENCE BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,GAS STATION,true,false,1133,011,24,27,15,1151362,1897011,2020,07/24/2020 03:49:00 PM,41.87328131,-87.71974488,"(41.87328131, -87.71974488)"
12117128,JD310581,07/26/2020 02:41:00 AM,027XX S STATE ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,CHA PARKING LOT / GROUNDS,false,false,0133,001,3,35,26,1176731,1886507,2020,08/02/2020 03:49:03 PM,41.843922218,-87.6269207,"(41.843922218, -87.6269207)"
12085202,JD272513,06/22/2020 12:30:00 PM,058XX N RIDGE AVE,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,false,false,2013,020,48,77,08B,1165024,1939181,2020,06/29/2020 03:57:09 PM,41.988719229,-87.668384208,"(41.988719229, -87.668384208)"
12067203,JD251675,06/02/2020 08:01:00 PM,079XX S ARTESIAN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,true,true,0835,008,18,70,04A,1161426,1851877,2020,06/16/2020 03:49:15 PM,41.749224747,-87.684046892,"(41.749224747, -87.684046892)"
12108872,JD300939,07/17/2020 05:00:00 PM,039XX W JACKSON BLVD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,false,false,1122,011,28,26,04B,1150169,1898397,2020,07/24/2020 03:49:00 PM,41.877107968,-87.724088882,"(41.877107968, -87.724088882)"
12019812,JD197538,03/29/2020 12:36:00 PM,013XX S SPAULDING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,true,true,1022,010,24,29,07,1154578,1893586,2020,04/05/2020 03:46:47 PM,41.863819048,-87.708028901,"(41.863819048, -87.708028901)"
11944608,JD107421,01/07/2020 01:27:00 PM,0000X W 95TH ST,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,CTA PLATFORM,false,false,0511,005,21,49,14,1177703,1841947,2020,01/14/2020 03:58:45 PM,41.721623049,-87.624701342,"(41.721623049, -87.624701342)"
12075197,JD260885,06/11/2020 01:53:00 PM,013XX S MILLARD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,1011,010,24,29,08B,1152253,1893562,2020,06/18/2020 03:48:21 PM,41.863799343,-87.716564542,"(41.863799343, -87.716564542)"
11945150,JD104816,01/05/2020 02:45:00 AM,001XX W HUBBARD ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1831,018,42,8,06,1175301,1903292,2020,01/12/2020 03:48:57 PM,41.890013524,-87.631664996,"(41.890013524, -87.631664996)"
